jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|y:n,  modelParams|sensorParams|encoders|ydot:n,  modelParams|sensorParams|encoders|speed_y:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|pred_speed_y:n,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|dy:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|inferenceType,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=speed_y,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=speed_y, 
1008,  1576,  completed,  eof,  2013-11-03 07:24:41,  2013-11-03 07:25:48,  67,  modelParams|sensorParams|encoders|y:n_65.modelParams|sensorParams|encoders|speed_y:n_37.modelParams|clParams|alpha_0.0901741586321.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_86.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0622825360814,  2686,  65,  None,  37,  0.0901741586321,  9,  14,  2,  86,  NontemporalMultiStep,  0.0622825360814,  0.049535154314,  27.9044720959, 
1008,  1577,  completed,  eof,  2013-11-03 07:24:41,  2013-11-03 07:25:52,  71,  modelParams|sensorParams|encoders|y:n_91.modelParams|sensorParams|encoders|speed_y:n_119.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_119.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0595663625796,  2686,  91,  None,  119,  0.1,  9,  12,  3,  119,  NontemporalMultiStep,  0.0595663625796,  0.0533217012184,  30.0375348449, 
1008,  1578,  completed,  eof,  2013-11-03 07:25:36,  2013-11-03 07:26:45,  69,  modelParams|sensorParams|encoders|y:n_73.modelParams|sensorParams|encoders|speed_y:n_49.modelParams|clParams|alpha_0.0894307213393.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_49.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0636011570634,  2686,  73,  None,  49,  0.0894307213393,  10,  13,  2,  49,  NontemporalMultiStep,  0.0636011570634,  0.0453672360078,  25.5565726761, 
1008,  1579,  completed,  eof,  2013-11-03 07:25:48,  2013-11-03 07:26:58,  70,  modelParams|sensorParams|encoders|y:n_91.modelParams|sensorParams|encoders|speed_y:n_106.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_155.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0702994191217,  2686,  91,  None,  106,  0.1,  10,  14,  3,  155,  NontemporalMultiStep,  0.0702994191217,  0.0531168090874,  29.9221136489, 
1008,  1580,  completed,  eof,  2013-11-03 07:25:48,  2013-11-03 07:26:56,  68,  modelParams|sensorParams|encoders|y:n_64.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_67.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0667234677557,  2686,  64,  None,  28,  0.1,  9,  14,  2,  67,  NontemporalMultiStep,  0.0667234677557,  0.0479567983963,  27.0153421583, 
1008,  1581,  completed,  eof,  2013-11-03 07:25:53,  2013-11-03 07:27:01,  68,  modelParams|sensorParams|encoders|y:n_70.modelParams|sensorParams|encoders|speed_y:n_46.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_86.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0766765945223,  2686,  70,  None,  46,  0.1,  10,  15,  2,  86,  NontemporalMultiStep,  0.0766765945223,  0.0432494804448,  24.3635845481, 
1008,  1582,  completed,  eof,  2013-11-03 07:26:46,  2013-11-03 07:27:55,  69,  modelParams|sensorParams|encoders|y:n_71.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0872308494104.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0579415088266,  2686,  71,  None,  28,  0.0872308494104,  10,  13,  1,  28,  NontemporalMultiStep,  0.0579415088266,  0.0497218080146,  28.0096190981, 
1008,  1583,  completed,  eof,  2013-11-03 07:26:56,  2013-11-03 07:28:05,  69,  modelParams|sensorParams|encoders|y:n_77.modelParams|sensorParams|encoders|speed_y:n_36.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_36.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0694338733402,  2686,  77,  None,  36,  0.1,  10,  13,  2,  36,  NontemporalMultiStep,  0.0694338733402,  0.0515360279744,  29.0316175342, 
1008,  1584,  completed,  eof,  2013-11-03 07:26:59,  2013-11-03 07:28:07,  68,  modelParams|sensorParams|encoders|y:n_80.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0918606024898.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0594807465737,  2686,  80,  None,  28,  0.0918606024898,  10,  13,  2,  28,  NontemporalMultiStep,  0.0594807465737,  0.0491908240435,  27.7105016811, 
1008,  1585,  completed,  eof,  2013-11-03 07:27:01,  2013-11-03 07:28:10,  69,  modelParams|sensorParams|encoders|y:n_69.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_41.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0808913267362,  2686,  69,  None,  28,  0.1,  10,  14,  2,  41,  NontemporalMultiStep,  0.0808913267362,  0.0454230671786,  25.588023862, 
1008,  1586,  completed,  eof,  2013-11-03 07:27:56,  2013-11-03 07:29:06,  70,  modelParams|sensorParams|encoders|y:n_69.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0679985306717,  2686,  69,  None,  28,  0.1,  10,  15,  2,  28,  NontemporalMultiStep,  0.0679985306717,  0.0502819465722,  28.3251600703, 
1008,  1587,  completed,  eof,  2013-11-03 07:28:05,  2013-11-03 07:29:15,  70,  modelParams|sensorParams|encoders|y:n_75.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_42.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0867210152709,  2686,  75,  None,  28,  0.1,  10,  14,  1,  42,  NontemporalMultiStep,  0.0867210152709,  0.0438238342343,  24.6871333392, 
1008,  1588,  completed,  eof,  2013-11-03 07:28:07,  2013-11-03 07:29:16,  69,  modelParams|sensorParams|encoders|y:n_69.modelParams|sensorParams|encoders|speed_y:n_30.modelParams|clParams|alpha_0.0998488876207.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_63.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.072975094055,  2686,  69,  None,  30,  0.0998488876207,  10,  15,  2,  63,  NontemporalMultiStep,  0.072975094055,  0.0432689748992,  24.3745662936, 
1008,  1589,  completed,  eof,  2013-11-03 07:28:10,  2013-11-03 07:29:18,  68,  modelParams|sensorParams|encoders|y:n_76.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_49.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0796073296158,  2686,  76,  None,  28,  0.1,  10,  14,  2,  49,  NontemporalMultiStep,  0.0796073296158,  0.0444675515306,  25.0497564415, 
1008,  1590,  completed,  eof,  2013-11-03 07:29:07,  2013-11-03 07:30:16,  69,  modelParams|sensorParams|encoders|y:n_76.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_29.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0827591530919,  2686,  76,  None,  28,  0.1,  10,  15,  1,  29,  NontemporalMultiStep,  0.0827591530919,  0.0509212938687,  28.6853214353, 
1008,  1591,  completed,  eof,  2013-11-03 07:29:16,  2013-11-03 07:30:25,  69,  modelParams|sensorParams|encoders|y:n_76.modelParams|sensorParams|encoders|speed_y:n_38.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_92.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0699558127512,  2686,  76,  None,  38,  0.1,  10,  14,  2,  92,  NontemporalMultiStep,  0.0699558127512,  0.0461603151529,  26.003335287, 
1008,  1592,  completed,  eof,  2013-11-03 07:29:16,  2013-11-03 07:30:24,  68,  modelParams|sensorParams|encoders|y:n_67.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0750454798478,  2686,  67,  None,  28,  0.1,  10,  15,  2,  28,  NontemporalMultiStep,  0.0750454798478,  0.048822018941,  27.5027439416, 
1008,  1593,  completed,  eof,  2013-11-03 07:29:19,  2013-11-03 07:30:28,  69,  modelParams|sensorParams|encoders|y:n_73.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0994322138754.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_60.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0674849316308,  2686,  73,  None,  28,  0.0994322138754,  9,  14,  2,  60,  NontemporalMultiStep,  0.0674849316308,  0.0438568384817,  24.705725511, 
1008,  1594,  completed,  eof,  2013-11-03 07:30:16,  2013-11-03 07:31:26,  70,  modelParams|sensorParams|encoders|y:n_67.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_32.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0761722581989,  2686,  67,  None,  28,  0.1,  9,  15,  2,  32,  NontemporalMultiStep,  0.0761722581989,  0.046325111407,  26.0961694073, 
1008,  1595,  completed,  eof,  2013-11-03 07:30:24,  2013-11-03 07:31:33,  69,  modelParams|sensorParams|encoders|y:n_61.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_62.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0752951922515,  2686,  61,  None,  28,  0.1,  10,  15,  2,  62,  NontemporalMultiStep,  0.0752951922515,  0.0515003412891,  29.0115142737, 
1008,  1596,  completed,  eof,  2013-11-03 07:30:26,  2013-11-03 07:31:36,  70,  modelParams|sensorParams|encoders|y:n_67.modelParams|sensorParams|encoders|speed_y:n_44.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_94.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0802243769595,  2686,  67,  None,  44,  0.1,  9,  15,  2,  94,  NontemporalMultiStep,  0.0802243769595,  0.0470035688701,  26.4783625711, 
1008,  1597,  completed,  eof,  2013-11-03 07:30:28,  2013-11-03 07:31:38,  70,  modelParams|sensorParams|encoders|y:n_64.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0996335643271.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0707897638837,  2686,  64,  None,  28,  0.0996335643271,  9,  14,  2,  28,  NontemporalMultiStep,  0.0707897638837,  0.0551805448594,  31.0846709895, 
1008,  1598,  completed,  eof,  2013-11-03 07:31:26,  2013-11-03 07:32:39,  73,  modelParams|sensorParams|encoders|y:n_70.modelParams|sensorParams|encoders|speed_y:n_34.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_66.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.07931483489,  2686,  70,  None,  34,  0.1,  10,  15,  2,  66,  NontemporalMultiStep,  0.07931483489,  0.0427501801396,  24.0823153843, 
1008,  1599,  completed,  eof,  2013-11-03 07:31:33,  2013-11-03 07:32:46,  73,  modelParams|sensorParams|encoders|y:n_73.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_36.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.074385650182,  2686,  73,  None,  28,  0.1,  10,  14,  2,  36,  NontemporalMultiStep,  0.074385650182,  0.0487461087226,  27.4599816932, 
1008,  1600,  completed,  eof,  2013-11-03 07:31:37,  2013-11-03 07:32:46,  69,  modelParams|sensorParams|encoders|y:n_66.modelParams|sensorParams|encoders|speed_y:n_29.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_72.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0811066016205,  2686,  66,  None,  29,  0.1,  10,  15,  2,  72,  NontemporalMultiStep,  0.0811066016205,  0.0448968827409,  25.2916101501, 
1008,  1601,  completed,  eof,  2013-11-03 07:31:38,  2013-11-03 07:32:47,  69,  modelParams|sensorParams|encoders|y:n_67.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_49.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0775551700922,  2686,  67,  None,  28,  0.1,  10,  15,  2,  49,  NontemporalMultiStep,  0.0775551700922,  0.0438394983673,  24.6959573626, 
1008,  1602,  completed,  eof,  2013-11-03 07:32:39,  2013-11-03 07:33:47,  68,  modelParams|sensorParams|encoders|y:n_73.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_38.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0863369179542,  2686,  73,  None,  28,  0.1,  10,  16,  2,  38,  NontemporalMultiStep,  0.0863369179542,  0.0453959711681,  25.5727599574, 
1008,  1603,  completed,  eof,  2013-11-03 07:32:46,  2013-11-03 07:33:54,  68,  modelParams|sensorParams|encoders|y:n_67.modelParams|sensorParams|encoders|speed_y:n_32.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_72.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0823629848794,  2686,  67,  None,  32,  0.1,  10,  15,  2,  72,  NontemporalMultiStep,  0.0823629848794,  0.0452123910037,  25.46934436, 
1008,  1604,  completed,  eof,  2013-11-03 07:32:47,  2013-11-03 07:33:53,  66,  modelParams|sensorParams|encoders|y:n_73.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_60.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0849664085689,  2686,  73,  None,  28,  0.1,  11,  16,  2,  60,  NontemporalMultiStep,  0.0849664085689,  0.0436649597035,  24.5976350834, 
1008,  1605,  completed,  eof,  2013-11-03 07:32:48,  2013-11-03 07:33:54,  66,  modelParams|sensorParams|encoders|y:n_74.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_45.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0865273170598,  2686,  74,  None,  28,  0.1,  9,  15,  2,  45,  NontemporalMultiStep,  0.0865273170598,  0.0445114637279,  25.0744933521, 
1008,  1606,  completed,  eof,  2013-11-03 07:33:48,  2013-11-03 07:34:57,  69,  modelParams|sensorParams|encoders|y:n_73.modelParams|sensorParams|encoders|speed_y:n_35.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_73.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0801865930945,  2686,  73,  None,  35,  0.1,  10,  15,  2,  73,  NontemporalMultiStep,  0.0801865930945,  0.0422637877845,  23.8083176126, 
1008,  1607,  completed,  eof,  2013-11-03 07:33:53,  2013-11-03 07:35:01,  68,  modelParams|sensorParams|encoders|y:n_64.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_29.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0827071989111,  2686,  64,  None,  28,  0.1,  11,  15,  1,  29,  NontemporalMultiStep,  0.0827071989111,  0.0547435760048,  30.8385147923, 
1008,  1608,  completed,  eof,  2013-11-03 07:33:54,  2013-11-03 07:35:01,  67,  modelParams|sensorParams|encoders|y:n_70.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_68.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0789629143733,  2686,  70,  None,  28,  0.1,  10,  15,  1,  68,  NontemporalMultiStep,  0.0789629143733,  0.0443165518505,  24.9646942989, 
1008,  1609,  completed,  eof,  2013-11-03 07:33:55,  2013-11-03 07:35:01,  66,  modelParams|sensorParams|encoders|y:n_63.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_29.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0804316299453,  2686,  63,  None,  28,  0.1,  10,  15,  2,  29,  NontemporalMultiStep,  0.0804316299453,  0.0529136694926,  29.8076797033, 
1008,  1610,  completed,  eof,  2013-11-03 07:34:57,  2013-11-03 07:36:05,  68,  modelParams|sensorParams|encoders|y:n_72.modelParams|sensorParams|encoders|speed_y:n_30.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_70.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0796010957047,  2686,  72,  None,  30,  0.1,  9,  15,  2,  70,  NontemporalMultiStep,  0.0796010957047,  0.0457168328431,  25.753509887, 
1008,  1611,  completed,  eof,  2013-11-03 07:35:01,  2013-11-03 07:36:06,  65,  modelParams|sensorParams|encoders|y:n_73.modelParams|sensorParams|encoders|speed_y:n_37.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_77.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0801748739685,  2686,  73,  None,  37,  0.1,  11,  15,  2,  77,  NontemporalMultiStep,  0.0801748739685,  0.0444136958304,  25.0194180908, 
1008,  1612,  completed,  eof,  2013-11-03 07:35:02,  2013-11-03 07:36:10,  68,  modelParams|sensorParams|encoders|y:n_71.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_64.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0790780624424,  2686,  71,  None,  28,  0.1,  11,  15,  1,  64,  NontemporalMultiStep,  0.0790780624424,  0.0439029216216,  24.7316853714, 
1008,  1613,  completed,  eof,  2013-11-03 07:35:02,  2013-11-03 07:36:12,  70,  modelParams|sensorParams|encoders|y:n_71.modelParams|sensorParams|encoders|speed_y:n_34.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_79.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0825593502094,  2686,  71,  None,  34,  0.1,  10,  15,  2,  79,  NontemporalMultiStep,  0.0825593502094,  0.0426049881215,  24.0005248524, 
1008,  1614,  completed,  eof,  2013-11-03 07:36:05,  2013-11-03 07:37:13,  68,  modelParams|sensorParams|encoders|y:n_72.modelParams|sensorParams|encoders|speed_y:n_29.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_68.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0832641357997,  2686,  72,  None,  29,  0.1,  10,  15,  2,  68,  NontemporalMultiStep,  0.0832641357997,  0.0426909756612,  24.0489639243, 
1008,  1615,  completed,  eof,  2013-11-03 07:36:07,  2013-11-03 07:37:14,  67,  modelParams|sensorParams|encoders|y:n_72.modelParams|sensorParams|encoders|speed_y:n_34.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_80.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0803432906201,  2686,  72,  None,  34,  0.1,  10,  15,  2,  80,  NontemporalMultiStep,  0.0803432906201,  0.0425361438008,  23.9617430125, 
1008,  1616,  completed,  eof,  2013-11-03 07:36:11,  2013-11-03 07:37:18,  67,  modelParams|sensorParams|encoders|y:n_72.modelParams|sensorParams|encoders|speed_y:n_29.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_74.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0822814973585,  2686,  72,  None,  29,  0.1,  10,  16,  2,  74,  NontemporalMultiStep,  0.0822814973585,  0.0424305268333,  23.9022461609, 
1008,  1617,  completed,  eof,  2013-11-03 07:36:13,  2013-11-03 07:37:21,  68,  modelParams|sensorParams|encoders|y:n_73.modelParams|sensorParams|encoders|speed_y:n_29.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_67.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0808760716815,  2686,  73,  None,  29,  0.1,  10,  14,  2,  67,  NontemporalMultiStep,  0.0808760716815,  0.0414629910512,  23.3572074787, 
1008,  1618,  completed,  eof,  2013-11-03 07:37:13,  2013-11-03 07:38:20,  67,  modelParams|sensorParams|encoders|y:n_73.modelParams|sensorParams|encoders|speed_y:n_35.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_73.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0803877748166,  2686,  73,  None,  35,  0.1,  10,  15,  2,  73,  NontemporalMultiStep,  0.0803877748166,  0.0422637877845,  23.8083176126, 
1008,  1619,  completed,  eof,  2013-11-03 07:37:15,  2013-11-03 07:38:21,  66,  modelParams|sensorParams|encoders|y:n_73.modelParams|sensorParams|encoders|speed_y:n_32.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_73.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0820608597291,  2686,  73,  None,  32,  0.1,  10,  15,  2,  73,  NontemporalMultiStep,  0.0820608597291,  0.0450471778778,  25.3762754047, 
